2020-08-09 22:05:43.853 INFO  [http-nio-8080-exec-1]com.wsy.blog.aspect.RequestAspect.doAround:61 -耗时 : 63
2020-08-09 22:05:48.237 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:95 -请求地址 : /test/testException
2020-08-09 22:05:48.238 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:96 -请求方式 : GET
2020-08-09 22:05:48.238 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:99 -IP : 0:0:0:0:0:0:0:1
2020-08-09 22:05:48.239 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:101 -方法 : com.wsy.blog.controller.TestController.testException
2020-08-09 22:05:48.239 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:103 -请求参数：[2]
2020-08-09 22:05:51.561 INFO  [http-nio-8080-exec-7]com.wsy.blog.aspect.RequestAspect.printRequestLog:95 -请求地址 : /test/testException
2020-08-09 22:05:51.562 INFO  [http-nio-8080-exec-7]com.wsy.blog.aspect.RequestAspect.printRequestLog:96 -请求方式 : GET
2020-08-09 22:05:51.562 INFO  [http-nio-8080-exec-7]com.wsy.blog.aspect.RequestAspect.printRequestLog:99 -IP : 0:0:0:0:0:0:0:1
2020-08-09 22:05:51.564 INFO  [http-nio-8080-exec-7]com.wsy.blog.aspect.RequestAspect.printRequestLog:101 -方法 : com.wsy.blog.controller.TestController.testException
2020-08-09 22:05:51.566 INFO  [http-nio-8080-exec-7]com.wsy.blog.aspect.RequestAspect.printRequestLog:103 -请求参数：[3]
2020-08-09 22:08:19.439 INFO  [http-nio-8080-exec-1]com.wsy.blog.aspect.RequestAspect.printRequestLog:95 -请求地址 : /test/testException
2020-08-09 22:08:19.440 INFO  [http-nio-8080-exec-1]com.wsy.blog.aspect.RequestAspect.printRequestLog:96 -请求方式 : GET
2020-08-09 22:08:19.440 INFO  [http-nio-8080-exec-1]com.wsy.blog.aspect.RequestAspect.printRequestLog:99 -IP : 0:0:0:0:0:0:0:1
2020-08-09 22:08:19.440 INFO  [http-nio-8080-exec-1]com.wsy.blog.aspect.RequestAspect.printRequestLog:101 -方法 : com.wsy.blog.controller.TestController.testException
2020-08-09 22:08:19.441 INFO  [http-nio-8080-exec-1]com.wsy.blog.aspect.RequestAspect.printRequestLog:103 -请求参数：[1]
2020-08-09 22:08:19.441 INFO  [http-nio-8080-exec-1]com.wsy.blog.aspect.RequestAspect.doAfterReturning:73 -返回值：{"code":20000,"msg":"操作成功！"}
2020-08-09 22:08:19.442 INFO  [http-nio-8080-exec-1]com.wsy.blog.aspect.RequestAspect.doAround:61 -耗时 : 3
2020-08-09 22:08:22.256 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:95 -请求地址 : /test/testException
2020-08-09 22:08:22.258 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:96 -请求方式 : GET
2020-08-09 22:08:22.259 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:99 -IP : 0:0:0:0:0:0:0:1
2020-08-09 22:08:22.259 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:101 -方法 : com.wsy.blog.controller.TestController.testException
2020-08-09 22:08:22.259 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:103 -请求参数：[2]
2020-08-09 22:08:33.009 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:95 -请求地址 : /test/testException
2020-08-09 22:08:33.010 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:96 -请求方式 : GET
2020-08-09 22:08:33.011 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:99 -IP : 0:0:0:0:0:0:0:1
2020-08-09 22:08:33.012 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:101 -方法 : com.wsy.blog.controller.TestController.testException
2020-08-09 22:08:33.013 INFO  [http-nio-8080-exec-3]com.wsy.blog.aspect.RequestAspect.printRequestLog:103 -请求参数：[-1]
2020-08-09 23:00:58.255 INFO  [http-nio-8080-exec-8]com.wsy.blog.aspect.RequestAspect.printRequestLog:95 -请求地址 : /test/testException/
2020-08-09 23:00:58.258 INFO  [http-nio-8080-exec-8]com.wsy.blog.aspect.RequestAspect.printRequestLog:96 -请求方式 : GET
2020-08-09 23:00:58.259 INFO  [http-nio-8080-exec-8]com.wsy.blog.aspect.RequestAspect.printRequestLog:99 -IP : 0:0:0:0:0:0:0:1
2020-08-09 23:00:58.260 INFO  [http-nio-8080-exec-8]com.wsy.blog.aspect.RequestAspect.printRequestLog:101 -方法 : com.wsy.blog.controller.TestController.testException
2020-08-09 23:00:58.262 INFO  [http-nio-8080-exec-8]com.wsy.blog.aspect.RequestAspect.printRequestLog:103 -请求参数：[null]
2020-08-09 23:01:00.136 INFO  [http-nio-8080-exec-9]com.wsy.blog.aspect.RequestAspect.printRequestLog:95 -请求地址 : /test/testException/
2020-08-09 23:01:00.140 INFO  [http-nio-8080-exec-9]com.wsy.blog.aspect.RequestAspect.printRequestLog:96 -请求方式 : GET
2020-08-09 23:01:00.144 INFO  [http-nio-8080-exec-9]com.wsy.blog.aspect.RequestAspect.printRequestLog:99 -IP : 0:0:0:0:0:0:0:1
2020-08-09 23:01:00.145 INFO  [http-nio-8080-exec-9]com.wsy.blog.aspect.RequestAspect.printRequestLog:101 -方法 : com.wsy.blog.controller.TestController.testException
2020-08-09 23:01:00.146 INFO  [http-nio-8080-exec-9]com.wsy.blog.aspect.RequestAspect.printRequestLog:103 -请求参数：[null]
2020-08-09 23:01:02.067 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:95 -请求地址 : /test/testException/
2020-08-09 23:01:02.068 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:96 -请求方式 : GET
2020-08-09 23:01:02.069 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:99 -IP : 0:0:0:0:0:0:0:1
2020-08-09 23:01:02.074 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:101 -方法 : com.wsy.blog.controller.TestController.testException
2020-08-09 23:01:02.075 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.printRequestLog:103 -请求参数：[1]
2020-08-09 23:01:02.077 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.doAfterReturning:73 -返回值：{"code":20000,"msg":"操作成功！"}
2020-08-09 23:01:02.078 INFO  [http-nio-8080-exec-2]com.wsy.blog.aspect.RequestAspect.doAround:61 -耗时 : 11
2020-08-09 23:32:28.981 INFO  [Thread-6]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.shutdown:218 -Shutting down ExecutorService 'applicationTaskExecutor'
